Keyword,Intent nguồn,Volume,KD,CPC,ICADO rank,ICADO page,Quyết định,Pillar,Cụm LSI / Search intent,Intent chuẩn hóa,Ưu tiên
lining aeronaut 9000d,Informational,30,14,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining banner,Informational,30,13,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining black friday,Informational,30,26,0.07999999821186066,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining blazer,Informational,30,11,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining bmt,Navigational,30,37,0.03999999910593033,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining calibar 600i,Informational,30,4,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining company,Informational,30,63,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining cầu đất hải phòng,Informational,30,16,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining flame f360,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining g5,Informational,30,13,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining hc 1250,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining larun,Informational,30,43,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining lazada,"Navigational, Transactional",30,19,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
lining light foam,Informational,30,11,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining lightning,Navigational,30,14,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining lotte,Navigational,30,15,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining snake,Informational,30,13,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining t shirts,"Informational, Transactional",30,8,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
lining taobao,Navigational,30,24,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining thể thao,Navigational,30,64,0.03999999910593033,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining times city,Informational,30,19,0.05000000074505806,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining trần duy hưng,Informational,30,21,0.05999999865889549,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining turbo charging 01,Commercial,30,-1,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
lining turbo charging 50c,Informational,30,15,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining turbo charging 70d,Informational,30,14,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining turbocharging 50,Informational,30,7,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining vietnam sale,Navigational,30,14,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining vot,Informational,30,42,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining windstorm 600,Commercial,30,8,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
lining windstorm 72 blk,Informational,30,7,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lining woods n80,Informational,30,7,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
linnong,Informational,30,46,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
loại cầu lông nào tốt,Informational,30,5,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
luật chơi bóng cửa,Informational,30,14,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
luật phát cầu trong đá cầu,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
luật phát cầu đôi,Informational,30,10,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
luật thi đá cầu,Informational,30,12,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
luật thi đấu đá cầu đôi,Informational,30,8,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
luật đá cầu đơn,Informational,30,17,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
ly sports,Navigational,30,47,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lyn saigon center,"Informational, Navigational",30,22,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
làm sao để giày hết ố vàng,Informational,30,5,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
làm sao để đập cầu mạnh,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
làm sạch giày,Transactional,30,11,0.10999999940395355,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
làm sạch giày thể thao,Informational,30,12,0.029999999329447746,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
làm sạch giày thể thao trắng,Informational,30,8,0.029999999329447746,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
làm trắng đế giày,Informational,30,4,0.029999999329447746,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lót giày lông cừu,Informational,30,21,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lót giày ortholite adidas,"Informational, Transactional",30,17,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
lưới lining,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lưỡi giày,Informational,30,13,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lưỡi gà giày converse bị lệch,Informational,30,6,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
lực căng của vợt cầu lông,Informational,30,5,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
mang giày thể thao bị đau ngón chân,Informational,30,7,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
manticano,Informational,30,24,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
markono,Navigational,30,34,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
merno,Informational,30,28,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
mesh lining,Informational,30,7,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
migsu 1250,Informational,30,12,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
mix giày,Informational,30,8,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
monono,Informational,30,-1,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
mu dep gia re,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
mu dep nhat hien nay,Informational,30,7,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
mu luoi,Informational,30,12,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
mu luoi trai den,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
mua giày cầu lông lining,Commercial,30,10,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
mua giày hãng nào tốt,Informational,30,5,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
mua giày lining,"Informational, Transactional",30,9,0.05999999865889549,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
mua nón thời trang,Informational,30,15,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
mua vợt cầu lông giá rẻ,Informational,30,61,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
mua vợt cầu lông loại nào tốt,Informational,30,16,0.019999999552965164,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
mua vợt cầu lông online,Commercial,30,56,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
môn cầu lông là gì,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
mũ bunny,Informational,30,16,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
mũ lưỡi trai có khuyên,Informational,30,8,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
mặc long,Informational,30,14,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
mẹo chà giày trắng,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
mẹo làm sạch giày thể thao,Informational,30,9,0.009999999776482582,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
một số cách buộc dây giày đẹp,"Informational, Transactional",30,10,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
một số hãng giày nổi tiếng,Informational,30,7,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
nai ling,"Informational, Navigational",30,60,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
nbvo,Navigational,30,22,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
nhãn hiệu sản phẩm thể thao,Informational,30,6,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
những kiểu buộc dây giày đẹp,"Informational, Transactional",30,10,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
những kiểu giày,Informational,30,6,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
những mẫu giày,Informational,30,8,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
những đôi giày,"Informational, Transactional",30,6,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
những đôi giày chạy tốt nhất,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Comparison,—
nibon,"Informational, Transactional",30,31,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
nike vincom bien hoa,Informational,30,21,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
no pick,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
non luoi trai nike,Informational,30,3,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
non marking là gì,Informational,30,12,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
nonthaitri vn,Navigational,30,10,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
nên dán giày bằng keo gì,Informational,30,11,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
nên mua giày thể thao hãng nào,Informational,30,4,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
nên mua vợt cầu lông nào,Informational,30,33,0.009999999776482582,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
nón nike lưới,Informational,30,10,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
nỉ trơn,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
nội quy clb cầu lông,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
nội quy sân cầu lông,Informational,30,8,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
nội quy đánh cầu lông,Informational,30,6,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
okono tuyển dụng,Informational,30,15,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
olino shop giày thể thao đẹp,Informational,30,19,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
order giày lining,Informational,30,7,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
padno,Transactional,30,28,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
phân biệt giày chính hãng,Informational,30,4,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
phơi giày trắng bị ố vàng,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
pick label,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
pink blade,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
pocket lining,Informational,30,-1,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
power 50,Informational,30,24,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
pảino,Commercial,30,28,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
qhono,Informational,30,27,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
quả cầu lông lining,Informational,30,10,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
review dép,Informational,30,11,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
rửa giày,Transactional,30,18,0.03999999910593033,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
rửa giày trắng,Informational,30,9,0.029999999329447746,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
sandal buoc day,"Informational, Transactional",30,15,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
set bộ thể thao,Informational,30,3,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
set the thao,Informational,30,6,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
shirt lining,Informational,30,11,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
shop do boi,Commercial,30,46,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
shop thể thao online,Informational,30,57,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
shop thời trang mùa đông,Informational,30,8,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
shopbongchuyen,Navigational,30,23,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
sky 323,Informational,30,20,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
skylight giày,Navigational,30,19,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
sooc là gì,Informational,30,15,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
sp03,Informational,30,4,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
sport van,Informational,30,39,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
sports accessories,Informational,30,26,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
sportuno,Navigational,30,31,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
storm shop cơ sở 2,Commercial,30,30,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Transactional,—
swimwear vietnam,Commercial,30,20,0.10999999940395355,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
sân cỏ nhân tạo và sân cỏ tự nhiên,Informational,30,2,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
sịp không dây,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
sịp trunk,Informational,30,11,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
số u trên vợt cầu lông,Informational,30,6,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
sửa cán vợt cầu lông,Informational,30,8,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
t shirt description,Informational,30,31,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
takono,Informational,30,22,0.23000000417232513,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
tay cầm vợt cầu lông,"Informational, Transactional",30,10,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
thông số lbs trên vợt cầu lông,Informational,30,3,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
thông số u trên vợt cầu lông,Informational,30,5,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
thương hiệu đồ bơi nổi tiếng,Informational,30,10,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
thắt dây giày converse cổ cao,"Informational, Transactional",30,12,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
thắt dây giày da,Informational,30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
thắt dây giày hình con bướm,"Informational, Transactional",30,9,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
thắt dây giày nike đẹp,Informational,30,18,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Informational,—
thắt dây giày thể thao đẹp,"Informational, Transactional",30,14,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
thắt dây giày tây đẹp,"Informational, Transactional",30,6,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
thắt giày đẹp,"Informational, Transactional",30,10,0,0,,Loại,Ngoài phạm vi plan,Ngoài phạm vi,Commercial investigation,—
